all_frac,best_frac,best_match,best_match_dk,entropy,idx,n_matches,top_occurence,w
0.782608695652174,1.0,Health, sundhed,0.0,3828,54,69,midtjylland
0.737987987987988,0.5925256178420736,Taxes,skat,0.8222006209463826,2387,1659,1332,bank
1.5873794620199628,0.9943832132259431,Economy, økonom_ vækst,0.04502575538555625,585,9436,5911,virksomhed
1.5244755244755244,0.9753914988814317,Health, sundhed,0.1546994617038086,1003,447,286,hurtigere
0.05555555555555555,0.33183856502242154,Immigration,indvandr_flygt_udlænding,2.125513223239457,57,669,3996,tager
1.5678321678321678,0.9765871719481651,EU, EU _ eu,0.14354429860726273,208,9183,5720,samarbejde
0.32500389468764607,0.4128799873337555,Employment, beskæftig,1.5934762386322514,38,25264,32095,sf
0.3888413067417105,0.5170001626809826,Economy, økonom_ vækst,1.0408544278050857,309,6147,8173,private
0.41078411195719283,0.4794619264953159,Foreign affairs,udenrig_ forsvaret _militær,1.2419419483086467,1252,4163,4859,norge
0.11346863468634687,0.4959677419354839,Foreign affairs,udenrig_ forsvaret _militær,1.506066128340569,3156,248,1084,norske
0.08151527171757239,0.5780590717299579,Elder care,hjemmehjælp_ ældre _ pension_ plejehjem,1.433850774973199,393,1422,10084,kommunen
0.012268008807801196,0.40414507772020725,Education,undervis_folkeskole_ungdomsuddan,1.416924038264927,1054,193,6358,byrådet
0.03773584905660377,1.0,Health, sundhed,0.0,2415,2,53,station
1.1516462388848834,0.8432908051033876,Elder care,hjemmehjælp_ ældre _ pension_ plejehjem,0.7299585891578358,49,11365,8322,gå
2.244186046511628,1.0,Health, sundhed,0.0,2484,193,86,sygehusene
0.5233089327976224,0.4675452399685287,Health, sundhed,1.2390007186434036,135,20336,18169,hjælp
0.07186678352322524,0.5466666666666666,Immigration,indvandr_flygt_udlænding,1.6032421586644046,1957,150,1141,gentofte
0.020049397065233183,0.28991596638655465,EU, EU _ eu,2.1045859559262428,262,476,6883,hvert
0.012661999106211828,0.2891156462585034,EU, EU _ eu,2.2108046138308985,396,294,6713,fald
0.01741355120904514,0.38086642599277976,Foreign affairs,udenrig_ forsvaret _militær,1.8187064484127364,260,554,12117,formand
0.08333333333333333,0.4358974358974359,Environment, klima_ miljø _ naturen ,1.4877448267867446,555,39,204,medlem
0.040983606557377046,0.22727272727272727,Health, sundhed,2.0713433025795,3546,22,122,vestegnen
3.028084375766495,0.9922838885986417,Foreign affairs,udenrig_ forsvaret _militær,0.056382087195105776,818,24883,8154,syrien
3.288593626843824,0.8970177216744986,Foreign affairs,udenrig_ forsvaret _militær,0.3446249473806333,616,32559,8881,krig
2.8775150017649134,0.9979189619292447,Foreign affairs,udenrig_ forsvaret _militær,0.017002692460825326,1395,16338,5666,irak
1.158190187492983,0.9707349204855557,Foreign affairs,udenrig_ forsvaret _militær,0.13791494949595315,621,10627,8907,is
0.5363502128029184,0.7134604274985558,Foreign affairs,udenrig_ forsvaret _militær,1.0838229059332949,85,8655,11513,bør
3.2,0.9900854700854701,Foreign affairs,udenrig_ forsvaret _militær,0.06702362328198436,1905,2925,905,civile
1.2850722792300202,0.6759514616657474,EU, EU _ eu,1.0625293447172148,201,25382,13351,lande
0.6536842105263158,0.6082272282076395,Foreign affairs,udenrig_ forsvaret _militær,1.0442369638318132,2219,1021,950,kina
2.856642414443546,0.9734618916437098,Foreign affairs,udenrig_ forsvaret _militær,0.18064134063607373,1042,21780,7422,palæstina
2.97398320434711,0.9781737435008665,Foreign affairs,udenrig_ forsvaret _militær,0.152347986787255,1584,18464,6073,israel
3.938668118308837,0.9835070231082917,Foreign affairs,udenrig_ forsvaret _militær,0.11934473721568856,1939,22070,5511,israelske
0.04303659202621518,0.35916134913400183,Economy, økonom_ vækst,1.737661284171521,383,1097,9155,helle
0.024965132496513248,0.3977777777777778,Foreign affairs,udenrig_ forsvaret _militær,1.743177955194149,638,450,7170,statsminister
3.2899590163934427,0.9972049689440994,Foreign affairs,udenrig_ forsvaret _militær,0.02184429004478813,426,3220,976,sende
0.1469857568731368,0.6089193825042881,Taxes,skat,1.0013460924294921,258,2915,12076,sagen
0.15662397648540835,0.5015126050420168,Taxes,skat,0.9180901339772134,274,2975,9526,sag
0.2757871878393051,0.7319884726224783,Taxes,skat,0.9023010930636943,827,347,921,undersøgelse
0.2053414670435947,0.22709097790137067,Employment, beskæftig,2.101514257243141,13,60773,67210,regeringen
4.194350629413571,0.9823110663694542,Foreign affairs,udenrig_ forsvaret _militær,0.10567813134275807,2613,13907,3257,obama
2.6222159571468846,0.9532154752754292,Foreign affairs,udenrig_ forsvaret _militær,0.23395879701973635,1007,19515,7094,tyrkiet
3.1627296587926508,0.9920417124039517,Foreign affairs,udenrig_ forsvaret _militær,0.057926308268142816,1441,14576,4572,rusland
1.5,1.0,Foreign affairs,udenrig_ forsvaret _militær,0.0,1741,3,2,internationalt
3.129225736095965,0.9871001031991744,Foreign affairs,udenrig_ forsvaret _militær,0.0886532946983489,2228,5814,1834,ukraine
4.047824980920885,0.9922673983537041,Foreign affairs,udenrig_ forsvaret _militær,0.05932830700637462,2984,16036,3931,palæstinensiske
3.230814639905549,0.9963590023666484,Foreign affairs,udenrig_ forsvaret _militær,0.030633750631951076,3129,10986,3388,gaza
2.9952978056426334,0.9769938650306749,Foreign affairs,udenrig_ forsvaret _militær,0.14949666508971543,2640,1956,638,aleppo
2.3333333333333335,1.0,Foreign affairs,udenrig_ forsvaret _militær,0.0,2422,42,18,krigen
1.0207646671061306,0.6926087442692609,Environment, klima_ miljø _ naturen ,1.1359702083020895,299,8943,6068,verdens
0.5659713495853229,0.5666834423754403,Social policy,fattig_socialt udsat_socialminis_svageste,1.0097230998663422,881,3974,3979,ulighed
3.207826086956522,0.7895131086142322,Foreign affairs,udenrig_ forsvaret _militær,0.5483593674156352,888,18690,4600,stat
3.328392621870883,0.9957627118644068,Foreign affairs,udenrig_ forsvaret _militær,0.03422798078938513,3418,10148,3036,palæstinenserne
0.007564296520423601,0.4166666666666667,Religion, religi_ værdipol,1.4677339293271525,596,12,661,politiker
0.029031129765652326,0.5845070422535211,Foreign affairs,udenrig_ forsvaret _militær,1.4865234206878963,460,142,2859,folketingets
0.018601024727110716,0.280672268907563,Elder care,hjemmehjælp_ ældre _ pension_ plejehjem,2.120704844380361,166,595,8978,s
0.018489844248110027,0.4194214876033058,Economy, økonom_ vækst,1.8002981728293659,216,484,10979,læse
2.7551744529863984,0.9881230116648992,Foreign affairs,udenrig_ forsvaret _militær,0.08879390259592804,1155,18860,6764,forsvaret
2.4059071729957804,0.9877013684392864,Foreign affairs,udenrig_ forsvaret _militær,0.0898528255736014,1401,11546,4740,forsvar
1.5672853828306264,0.9952117863720074,Foreign affairs,udenrig_ forsvaret _militær,0.036596678111293086,2486,2715,1724,nato
0.10714285714285714,0.4909090909090909,Economy, økonom_ vækst,1.512690365464718,741,55,252,odense
0.15714285714285714,0.4,Environment, klima_ miljø _ naturen ,1.4077657404575479,3230,55,140,ida
1.610738255033557,0.9795918367346939,Foreign affairs,udenrig_ forsvaret _militær,0.11794881242242286,751,490,298,internationale
2.2862890745899103,0.9328198004798586,Foreign affairs,udenrig_ forsvaret _militær,0.3061149555992629,2317,7919,3231,tyrkiske
1.7066205454106669,0.7524650634886856,Religion, religi_ værdipol,0.647112817703066,285,28194,12431,demokrati
2.574622694242594,0.9269470718454418,Foreign affairs,udenrig_ forsvaret _militær,0.31201806849477415,3264,4969,1789,erdogan
2.588188347964884,0.988719512195122,Foreign affairs,udenrig_ forsvaret _militær,0.07352330848560396,3022,3280,1253,kurdiske
0.11888111888111888,0.5404868355688028,Religion, religi_ værdipol,1.3273634015948652,498,2013,9152,rettigheder
1.0080871430929197,0.9289733840304183,Economy, økonom_ vækst,0.3237738600082566,123,6575,6059,landet
0.77453447408153,0.6042402826855123,Environment, klima_ miljø _ naturen ,1.1323905855783438,210,2547,1987,kampen
1.5345685366272088,0.9658784148580067,Foreign affairs,udenrig_ forsvaret _militær,0.21669077568828612,1362,9261,5829,kampfly
1.5784499054820416,0.960076652826573,Environment, klima_ miljø _ naturen ,0.2077158115902792,772,15655,9522,paris
2.022501654533422,0.9713922441195169,Environment, klima_ miljø _ naturen ,0.16131008357096266,2298,3146,1511,cop
0.7709629370016647,0.7753789213958406,Immigration,indvandr_flygt_udlænding,0.8642583747278273,138,11348,11413,land
0.0886214442013129,0.36818181818181817,Foreign affairs,udenrig_ forsvaret _militær,1.8770168133404974,291,220,914,råd
0.03135779241141424,0.23980815347721823,Foreign affairs,udenrig_ forsvaret _militær,2.2413377044159177,2026,417,3189,kjærsgaard
0.37235116044399597,0.8145695364238411,Foreign affairs,udenrig_ forsvaret _militær,0.8636683685812516,2186,453,991,holger
0.5228555917480999,0.7223430585764644,Foreign affairs,udenrig_ forsvaret _militær,0.9180356595240007,110,13333,18420,enhedslisten
0.41834586466165413,0.4520636984075398,Crime,kriminal_kriminel,1.3323210915804289,676,6154,6650,sverige
0.3772661870503597,0.5631443298969072,Crime,kriminal_kriminel,1.2346033970263388,1820,2328,3475,svenske
3.3059360730593608,0.9972451790633609,Foreign affairs,udenrig_ forsvaret _militær,0.020898543630224975,3543,726,219,russiske
1.3561430793157077,0.9744831439746694,Foreign affairs,udenrig_ forsvaret _militær,0.16439301356792413,2037,5369,3858,veteraner
2.588339222614841,0.9932203389830508,Foreign affairs,udenrig_ forsvaret _militær,0.04494550859805625,2139,1475,566,menneskerettigheder
3.3333333333333335,1.0,Foreign affairs,udenrig_ forsvaret _militær,0.0,4938,10,3,saudi
0.05649888821507985,0.42868098159509205,Taxes,skat,1.7074124448725225,237,1304,9894,alliance
0.04044402375010756,0.3195105370496261,Elder care,hjemmehjælp_ ældre _ pension_ plejehjem,1.71774411803484,155,1471,11621,løkke
0.030681150910158543,0.35126050420168065,Elder care,hjemmehjælp_ ældre _ pension_ plejehjem,1.6566591476562285,599,595,6812,rasmussen
0.04,1.0,Foreign affairs,udenrig_ forsvaret _militær,0.0,3972,1,25,stiftstidende
0.2,1.0,Foreign affairs,udenrig_ forsvaret _militær,0.0,5532,1,5,fyens
0.15,0.6,Health, sundhed,1.0775733728921972,5539,15,60,bios
1.2222222222222223,1.0,Foreign affairs,udenrig_ forsvaret _militær,0.0,1847,11,9,generalforsamling
0.05084745762711865,0.6,Culture,kunst _musik_museum_kulturpol,1.0888999753452235,1472,10,118,debatter
0.043478260869565216,1.0,Foreign affairs,udenrig_ forsvaret _militær,0.0,5439,1,23,allinge
2.3015384615384615,0.9986648865153538,Foreign affairs,udenrig_ forsvaret _militær,0.011559134713388975,1787,2996,1300,afghanistan
0.0049301561216105174,0.5,Foreign affairs,udenrig_ forsvaret _militær,1.3143738430069454,374,12,1217,møder
0.060240963855421686,0.5029013539651838,Immigration,indvandr_flygt_udlænding,1.5147525491792777,186,517,4316,socialdemokraterne
0.8876759551852916,0.8547717842323651,EU, EU _ eu,0.6674844756114093,1425,3615,3481,margrethe
0.6922060766182299,0.9497054825555052,Environment, klima_ miljø _ naturen ,0.2841612491637491,1438,2207,3028,elbæk
0.2560939357907253,0.8444698578663618,Environment, klima_ miljø _ naturen ,0.700667458173634,69,6121,20184,politisk
0.10123456790123457,0.6507936507936508,Environment, klima_ miljø _ naturen ,1.1459385951572736,334,63,405,mål
0.016696892001750986,0.2115689381933439,Elder care,hjemmehjælp_ ældre _ pension_ plejehjem,1.8761400157643509,112,1262,15991,partier
